Number of Individual,Calendar Month,Latitude,Longitude
1,2019-FEB,37.802301,-122.215195
7,2019-FEB,37.802303,-122.278567
1,2019-FEB,37.802318,-122.265692
2,2019-FEB,37.80233,-122.27855
8,2019-FEB,37.80233,-122.26225
3,2019-FEB,37.802348,-122.278539
1,2019-FEB,37.802351,-122.24035
2,2019-FEB,37.802366,-122.215533
27,2019-FEB,37.802368,-122.265184
1,2019-FEB,37.802382,-122.2254
2,2019-FEB,37.802392,-122.216798
3,2019-FEB,37.802404,-122.19214
1,2019-FEB,37.802417,-122.237761
7,2019-FEB,37.802458,-122.275606
1,2019-FEB,37.802473,-122.208953
1,2019-FEB,37.80249,-122.2778
3,2019-FEB,37.802494,-122.270495
1,2019-FEB,37.802498,-122.202678
1,2019-FEB,37.802523,-122.263234
1,2019-FEB,37.802523,-122.229428
2,2019-FEB,37.802537,-122.224581
9,2019-FEB,37.802588,-122.233338
1,2019-FEB,37.802604,-122.248285
1,2019-FEB,37.802607,-122.209161
1,2019-FEB,37.802614,-122.247187
4,2019-FEB,37.802617,-122.233376
4,2019-FEB,37.802626,-122.27385
2,2019-FEB,37.802629,-122.263555
2,2019-FEB,37.802631,-122.21143
1,2019-FEB,37.80265,-122.247471
2,2019-FEB,37.802669,-122.264456
1,2019-FEB,37.802675,-122.270884
2,2019-FEB,37.802683,-122.238488
1,2019-FEB,37.802684,-122.217574
1,2019-FEB,37.80269,-122.232373
1,2019-FEB,37.802696,-122.227196
4,2019-FEB,37.802702,-122.216677
2,2019-FEB,37.802705,-122.23349
1,2019-FEB,37.802711,-122.248718
2,2019-FEB,37.802717,-122.250625
11,2019-FEB,37.80272,-122.268896
3,2019-FEB,37.802727,-122.266048
1,2019-FEB,37.802731,-122.232424
2,2019-FEB,37.802751,-122.23245
4,2019-FEB,37.802752,-122.238227
4,2019-FEB,37.802754,-122.216657
2,2019-FEB,37.802759,-122.215377
5,2019-FEB,37.80277,-122.252525
1,2019-FEB,37.802787,-122.237659
2,2019-FEB,37.802791,-122.232501
1,2019-FEB,37.802796,-122.252782
1,2019-FEB,37.802805,-122.194669
1,2019-FEB,37.802815,-122.183346
3,2019-FEB,37.802825,-122.244962
1,2019-FEB,37.802829,-122.297487
1,2019-FEB,37.802847,-122.263033
1,2019-FEB,37.802867,-122.214669
3,2019-FEB,37.802871,-122.232604
6,2019-FEB,37.802882,-122.263399
2,2019-FEB,37.802887,-122.251496
12,2019-FEB,37.8029,-122.2108
2,2019-FEB,37.8029,-122.2107
4,2019-FEB,37.8029,-122.2106
2,2019-FEB,37.802902,-122.263386
2,2019-FEB,37.802908,-122.277802
1,2019-FEB,37.802908,-122.262996
1,2019-FEB,37.802917,-122.22612
7,2019-FEB,37.802918,-122.26593
2,2019-FEB,37.802936,-122.251102
3,2019-FEB,37.802942,-122.238604
9,2019-FEB,37.802953,-122.263355
5,2019-FEB,37.802956,-122.214929
3,2019-FEB,37.802965,-122.2535
1,2019-FEB,37.802972,-122.26442
1,2019-FEB,37.802973,-122.266283
1,2019-FEB,37.802978,-122.265893
4,2019-FEB,37.803001,-122.236838
2,2019-FEB,37.803006,-122.250539
2,2019-FEB,37.803033,-122.263304
5,2019-FEB,37.803036,-122.215262
1,2019-FEB,37.803037,-122.276244
1,2019-FEB,37.803045,-122.266239
1,2019-FEB,37.803047,-122.230087
2,2019-FEB,37.803051,-122.223306
2,2019-FEB,37.803052,-122.242356
1,2019-FEB,37.803052,-122.221786
3,2019-FEB,37.803063,-122.264363
2,2019-FEB,37.803068,-122.247264
1,2019-FEB,37.803077,-122.236034
6,2019-FEB,37.803079,-122.236013
1,2019-FEB,37.803088,-122.242337
1,2019-FEB,37.803093,-122.243654
1,2019-FEB,37.803096,-122.238039
1,2019-FEB,37.803126,-122.239021
2,2019-FEB,37.803132,-122.267265
43,2019-FEB,37.803139,-122.283057
1,2019-FEB,37.803143,-122.240126
2,2019-FEB,37.803171,-122.235085
1,2019-FEB,37.803173,-122.232989
2,2019-FEB,37.803174,-122.277414
2,2019-FEB,37.803179,-122.252982
1,2019-FEB,37.803181,-122.238677
1,2019-FEB,37.803199,-122.297049
11,2019-FEB,37.803204,-122.267608
2,2019-FEB,37.80321,-122.264658
2,2019-FEB,37.803214,-122.23304
4,2019-FEB,37.803229,-122.284303
2,2019-FEB,37.803234,-122.233066
4,2019-FEB,37.803241,-122.284353
1,2019-FEB,37.803242,-122.265731
4,2019-FEB,37.803245,-122.28437
1,2019-FEB,37.803253,-122.284404
1,2019-FEB,37.803257,-122.284421
1,2019-FEB,37.803261,-122.183943
2,2019-FEB,37.803263,-122.230529
3,2019-FEB,37.803264,-122.284454
4,2019-FEB,37.803267,-122.297795
2,2019-FEB,37.803268,-122.284471
2,2019-FEB,37.803277,-122.267562
1,2019-FEB,37.803277,-121.303325
2,2019-FEB,37.803278,-122.239206
1,2019-FEB,37.80328,-122.284522
1,2019-FEB,37.803282,-122.221519
1,2019-FEB,37.803284,-122.284538
13,2019-FEB,37.803284,-122.266092
3,2019-FEB,37.803288,-122.284555
7,2019-FEB,37.803292,-122.284572
1,2019-FEB,37.803294,-122.224657
2,2019-FEB,37.803296,-122.284589
1,2019-FEB,37.803312,-122.264595
1,2019-FEB,37.803323,-122.297001
3,2019-FEB,37.80333,-122.213237
3,2019-FEB,37.803335,-122.284765
3,2019-FEB,37.803347,-122.28476
2,2019-FEB,37.80336,-122.284756
1,2019-FEB,37.803368,-122.26604
6,2019-FEB,37.803372,-122.284752
2,2019-FEB,37.803372,-122.264557
1,2019-FEB,37.803373,-122.296982
1,2019-FEB,37.803373,-122.214756
16,2019-FEB,37.803375,-122.282982
17,2019-FEB,37.803392,-122.266025
4,2019-FEB,37.803414,-122.28513
5,2019-FEB,37.803418,-122.285151
27,2019-FEB,37.803423,-122.267469
1,2019-FEB,37.803424,-122.190963
1,2019-FEB,37.803425,-122.292981
3,2019-FEB,37.803433,-122.265613
5,2019-FEB,37.803433,-122.264519
4,2019-FEB,37.803437,-122.285242
11,2019-FEB,37.803443,-122.28527
1,2019-FEB,37.803449,-122.285298
3,2019-FEB,37.803451,-122.265988
2,2019-FEB,37.803458,-122.238597
1,2019-FEB,37.803463,-122.298085
1,2019-FEB,37.803466,-122.238592
2,2019-FEB,37.803467,-122.285382
1,2019-FEB,37.803506,-122.231235
1,2019-FEB,37.803521,-122.231217
1,2019-FEB,37.803528,-122.297698
2,2019-FEB,37.803535,-122.299286
1,2019-FEB,37.803536,-122.233451
4,2019-FEB,37.803538,-122.285054
1,2019-FEB,37.803547,-122.278318
2,2019-FEB,37.80355,-122.285049
2,2019-FEB,37.80355,-122.248374
1,2019-FEB,37.803556,-122.233476
6,2019-FEB,37.803562,-122.285045
1,2019-FEB,37.803562,-122.278354
7,2019-FEB,37.803574,-122.285041
5,2019-FEB,37.803578,-122.27839
1,2019-FEB,37.803582,-122.268947
1,2019-FEB,37.803587,-122.285036
1,2019-FEB,37.803588,-122.230827
1,2019-FEB,37.803592,-122.247977
14,2019-FEB,37.803595,-122.2659
1,2019-FEB,37.803602,-122.209986
1,2019-FEB,37.803608,-122.278462
5,2019-FEB,37.803611,-122.285028
41,2019-FEB,37.80362,-122.286108
1,2019-FEB,37.803623,-122.285023
1,2019-FEB,37.803635,-122.24984
1,2019-FEB,37.803638,-122.2304
1,2019-FEB,37.803639,-122.209947
3,2019-FEB,37.803663,-122.237966
2,2019-FEB,37.803681,-122.23883
1,2019-FEB,37.803717,-122.283496
2,2019-FEB,37.803724,-122.283522
1,2019-FEB,37.803729,-122.248965
2,2019-FEB,37.80373,-122.283549
1,2019-FEB,37.803736,-122.297983
28,2019-FEB,37.80374,-122.286638
2,2019-FEB,37.803748,-122.227125
1,2019-FEB,37.803748,-122.193238
2,2019-FEB,37.803752,-122.277664
1,2019-FEB,37.803754,-122.227158
1,2019-FEB,37.803764,-122.299797
1,2019-FEB,37.803787,-122.299778
1,2019-FEB,37.803789,-122.269471
5,2019-FEB,37.803803,-122.269506
2,2019-FEB,37.803806,-122.283895
3,2019-FEB,37.80381,-122.270296
1,2019-FEB,37.803811,-122.299759
4,2019-FEB,37.803823,-122.283976
7,2019-FEB,37.803829,-122.284003
3,2019-FEB,37.80384,-122.284057
1,2019-FEB,37.80384,-122.267275
2,2019-FEB,37.803846,-122.284084
1,2019-FEB,37.803847,-122.282832
3,2019-FEB,37.803857,-122.284138
1,2019-FEB,37.803866,-122.282911
1,2019-FEB,37.803868,-122.24016
2,2019-FEB,37.803888,-122.278388
1,2019-FEB,37.803909,-122.283095
2,2019-FEB,37.803925,-122.267488
1,2019-FEB,37.803939,-122.267523
1,2019-FEB,37.803946,-122.225173
1,2019-FEB,37.803951,-122.299647
1,2019-FEB,37.803959,-122.283305
2,2019-FEB,37.803964,-122.261138
3,2019-FEB,37.803988,-122.282753
1,2019-FEB,37.80402,-122.295611
1,2019-FEB,37.804034,-122.299581
1,2019-FEB,37.804038,-122.214518
1,2019-FEB,37.804039,-122.239965
1,2019-FEB,37.804063,-122.207522
4,2019-FEB,37.804108,-122.288272
1,2019-FEB,37.804108,-122.266651
2,2019-FEB,37.804114,-122.288303
5,2019-FEB,37.804118,-122.285311
7,2019-FEB,37.80412,-122.285321
2,2019-FEB,37.804121,-122.288334
1,2019-FEB,37.80413,-122.269588
2,2019-FEB,37.804135,-122.288449
1,2019-FEB,37.804138,-122.296091
3,2019-FEB,37.804138,-122.285397
1,2019-FEB,37.804139,-122.241344
1,2019-FEB,37.804139,-122.230938
2,2019-FEB,37.804147,-122.283763
1,2019-FEB,37.804163,-122.249389
1,2019-FEB,37.804168,-122.270415
1,2019-FEB,37.804171,-122.213475
2,2019-FEB,37.804174,-122.285549
8,2019-FEB,37.804182,-122.285583
4,2019-FEB,37.804182,-122.283223
2,2019-FEB,37.80419,-122.285617
1,2019-FEB,37.804192,-122.282182
1,2019-FEB,37.804201,-122.262779
1,2019-FEB,37.804201,-122.228037
1,2019-FEB,37.804207,-122.288236
4,2019-FEB,37.80422,-122.288231
2,2019-FEB,37.804226,-122.282668
28,2019-FEB,37.804238,-122.285822
1,2019-FEB,37.804238,-122.277943
2,2019-FEB,37.80426,-122.218449
33,2019-FEB,37.804262,-122.285928
3,2019-FEB,37.804265,-122.288214
1,2019-FEB,37.80429,-122.289357
2,2019-FEB,37.804296,-122.28264
1,2019-FEB,37.804298,-122.28939
4,2019-FEB,37.804306,-122.289423
3,2019-FEB,37.80431,-122.240876
5,2019-FEB,37.804319,-122.289488
1,2019-FEB,37.804329,-122.289531
1,2019-FEB,37.804329,-122.289522
1,2019-FEB,37.80434,-122.249064
5,2019-FEB,37.804343,-122.285051
1,2019-FEB,37.804344,-122.289596
2,2019-FEB,37.804344,-122.276013
11,2019-FEB,37.804347,-122.280594
2,2019-FEB,37.804349,-122.284765
3,2019-FEB,37.80436,-122.231305
1,2019-FEB,37.804361,-122.285126
3,2019-FEB,37.804379,-122.285203
6,2019-FEB,37.804382,-122.289753
1,2019-FEB,37.804384,-122.262467
1,2019-FEB,37.804385,-122.285229
1,2019-FEB,37.80439,-122.289786
1,2019-FEB,37.804397,-122.289819
9,2019-FEB,37.8044,-122.2697
3,2019-FEB,37.804405,-122.289852
3,2019-FEB,37.804405,-122.285317
1,2019-FEB,37.804413,-122.209608
3,2019-FEB,37.804425,-122.285399
1,2019-FEB,37.804427,-122.284738
4,2019-FEB,37.804484,-122.290146
2,2019-FEB,37.804503,-122.285734
2,2019-FEB,37.80453,-122.27427
2,2019-FEB,37.804536,-122.296568
2,2019-FEB,37.804543,-122.29785
1,2019-FEB,37.80455,-122.297878
1,2019-FEB,37.804581,-122.296529
1,2019-FEB,37.804585,-122.276663
2,2019-FEB,37.804618,-122.268199
2,2019-FEB,37.804619,-122.266329
4,2019-FEB,37.80462,-122.290092
1,2019-FEB,37.804634,-122.290086
2,2019-FEB,37.804635,-122.298245
2,2019-FEB,37.80464,-122.246466
1,2019-FEB,37.804648,-122.290081
1,2019-FEB,37.804661,-122.24246
1,2019-FEB,37.804691,-122.283566
2,2019-FEB,37.804697,-122.286557
1,2019-FEB,37.804714,-122.250587
6,2019-FEB,37.804721,-122.286659
12,2019-FEB,37.804736,-122.266644
3,2019-FEB,37.80475,-122.221993
1,2019-FEB,37.804759,-122.183456
1,2019-FEB,37.804761,-122.286834
1,2019-FEB,37.804775,-122.213128
2,2019-FEB,37.804788,-122.209232
6,2019-FEB,37.804796,-122.220701
6,2019-FEB,37.8048,-122.2889
1,2019-FEB,37.8048,-122.2888
7,2019-FEB,37.804802,-122.266602
2,2019-FEB,37.804803,-122.240605
2,2019-FEB,37.804813,-122.248872
1,2019-FEB,37.804817,-122.297794
1,2019-FEB,37.804818,-122.269767
3,2019-FEB,37.804821,-122.269771
3,2019-FEB,37.804822,-122.288357
1,2019-FEB,37.804829,-122.241584
74,2019-FEB,37.804836,-122.291865
2,2019-FEB,37.804838,-122.288431
1,2019-FEB,37.804854,-122.297201
1,2019-FEB,37.804864,-122.269883
2,2019-FEB,37.80487,-122.288579
4,2019-FEB,37.804878,-122.288616
1,2019-FEB,37.804879,-122.287335
6,2019-FEB,37.804886,-122.288653
1,2019-FEB,37.804892,-122.297187
11,2019-FEB,37.8049,-122.2893
6,2019-FEB,37.8049,-122.289
5,2019-FEB,37.8049,-122.2885
7,2019-FEB,37.804909,-122.297543
5,2019-FEB,37.80491,-122.288764
1,2019-FEB,37.804911,-122.247963
5,2019-FEB,37.804912,-122.287478
7,2019-FEB,37.804917,-122.264604
1,2019-FEB,37.80493,-122.287554
4,2019-FEB,37.804958,-122.288987
5,2019-FEB,37.804974,-122.289061
1,2019-FEB,37.804981,-122.287599
2,2019-FEB,37.804982,-122.289098
3,2019-FEB,37.80499,-122.289135
2,2019-FEB,37.804998,-122.289172
3,2019-FEB,37.805021,-122.223043
4,2019-FEB,37.805026,-122.29879
1,2019-FEB,37.805026,-122.248294
1,2019-FEB,37.805027,-122.287944
6,2019-FEB,37.805039,-122.289357
1,2019-FEB,37.805044,-122.239168
5,2019-FEB,37.805046,-122.287575
1,2019-FEB,37.805055,-122.289431
1,2019-FEB,37.805066,-122.28793
2,2019-FEB,37.805072,-122.284063
1,2019-FEB,37.805083,-122.288247
5,2019-FEB,37.805086,-122.269669
1,2019-FEB,37.805091,-122.288284
2,2019-FEB,37.805091,-122.28792
7,2019-FEB,37.805103,-122.293373
2,2019-FEB,37.805104,-122.287915
1,2019-FEB,37.805107,-122.282355
2,2019-FEB,37.805127,-122.298235
4,2019-FEB,37.805143,-122.287901
3,2019-FEB,37.805156,-122.287896
1,2019-FEB,37.805159,-122.185245
1,2019-FEB,37.805168,-121.21386
4,2019-FEB,37.805175,-122.229929
1,2019-FEB,37.805184,-122.284022
1,2019-FEB,37.805206,-122.269971
1,2019-FEB,37.805207,-122.287877
1,2019-FEB,37.80522,-122.287872
1,2019-FEB,37.805221,-122.237496
1,2019-FEB,37.805235,-122.28895
12,2019-FEB,37.805247,-122.293958
1,2019-FEB,37.805251,-122.283998
1,2019-FEB,37.805253,-122.184013
55,2019-FEB,37.805259,-122.294019
7,2019-FEB,37.805259,-122.289061
1,2019-FEB,37.805269,-122.298188
4,2019-FEB,37.805275,-122.289135
2,2019-FEB,37.805291,-122.289209
10,2019-FEB,37.805295,-122.280616
1,2019-FEB,37.805309,-122.208688
8,2019-FEB,37.805338,-122.290662
1,2019-FEB,37.805339,-122.289432
1,2019-FEB,37.805342,-122.250316
1,2019-FEB,37.805347,-122.289469
5,2019-FEB,37.805352,-122.284396
15,2019-FEB,37.805369,-122.29079
2,2019-FEB,37.805373,-122.284388
5,2019-FEB,37.805384,-122.284384
1,2019-FEB,37.805394,-122.284379
6,2019-FEB,37.805415,-122.290981
1,2019-FEB,37.805417,-122.233491
1,2019-FEB,37.805435,-122.280104
4,2019-FEB,37.805446,-122.293246
1,2019-FEB,37.805458,-122.280164
5,2019-FEB,37.805469,-122.289765
1,2019-FEB,37.805489,-122.284343
3,2019-FEB,37.805491,-122.282824
1,2019-FEB,37.8055,-122.284339
1,2019-FEB,37.805502,-122.207198
2,2019-FEB,37.80551,-122.28975
1,2019-FEB,37.805511,-122.284335
1,2019-FEB,37.805529,-122.211112
1,2019-FEB,37.805538,-122.28974
3,2019-FEB,37.805565,-122.28973
1,2019-FEB,37.805589,-122.272659
1,2019-FEB,37.805591,-122.245037
3,2019-FEB,37.805601,-122.272693
1,2019-FEB,37.805604,-122.250197
1,2019-FEB,37.805614,-122.283365
4,2019-FEB,37.80563,-122.182633
1,2019-FEB,37.805633,-122.289705
5,2019-FEB,37.80564,-122.27504
1,2019-FEB,37.805653,-122.281646
12,2019-FEB,37.805661,-122.290057
1,2019-FEB,37.80567,-122.287704
12,2019-FEB,37.805675,-122.293164
1,2019-FEB,37.805696,-122.287694
1,2019-FEB,37.805699,-122.274289
2,2019-FEB,37.8057,-121.915
1,2019-FEB,37.805702,-122.282493
2,2019-FEB,37.805705,-122.281627
2,2019-FEB,37.805707,-122.23226
6,2019-FEB,37.80571,-122.248963
4,2019-FEB,37.805711,-122.293152
1,2019-FEB,37.805713,-122.241183
1,2019-FEB,37.805725,-122.291065
1,2019-FEB,37.805729,-122.293145
1,2019-FEB,37.805731,-122.283853
2,2019-FEB,37.805738,-122.238058
1,2019-FEB,37.805742,-122.293138
4,2019-FEB,37.805757,-122.290022
1,2019-FEB,37.805762,-122.291052
1,2019-FEB,37.805767,-122.293129
2,2019-FEB,37.805798,-122.290007
2,2019-FEB,37.805801,-122.291403
3,2019-FEB,37.805804,-122.291398
1,2019-FEB,37.805806,-122.291428
3,2019-FEB,37.80581,-122.291443
1,2019-FEB,37.805811,-122.291448
4,2019-FEB,37.805814,-122.291464
1,2019-FEB,37.805817,-122.291033
1,2019-FEB,37.805817,-122.248903
1,2019-FEB,37.805826,-122.291029
2,2019-FEB,37.805829,-122.248897
5,2019-FEB,37.805833,-122.284297
1,2019-FEB,37.805838,-122.284321
1,2019-FEB,37.80584,-122.291385
1,2019-FEB,37.805845,-122.291023
2,2019-FEB,37.805848,-122.284369
2,2019-FEB,37.805854,-122.29102
2,2019-FEB,37.805868,-122.291375
1,2019-FEB,37.805876,-122.274508
2,2019-FEB,37.805881,-122.29101
3,2019-FEB,37.80589,-122.291007
1,2019-FEB,37.80589,-122.28456
1,2019-FEB,37.80589,-122.23845
1,2019-FEB,37.805897,-122.291773
1,2019-FEB,37.805898,-122.287261
2,2019-FEB,37.8059,-122.291003
27,2019-FEB,37.805901,-122.274492
1,2019-FEB,37.805905,-122.291362
3,2019-FEB,37.805906,-122.284632
1,2019-FEB,37.805907,-122.29177
2,2019-FEB,37.805909,-122.291
5,2019-FEB,37.80591,-122.287257
1,2019-FEB,37.805917,-122.267015
1,2019-FEB,37.805918,-122.290997
1,2019-FEB,37.805919,-122.2957
1,2019-FEB,37.805932,-122.291353
1,2019-FEB,37.805934,-122.295694
2,2019-FEB,37.805935,-122.287249
1,2019-FEB,37.805935,-122.267394
2,2019-FEB,37.805937,-122.29176
1,2019-FEB,37.80595,-122.295688
2,2019-FEB,37.80595,-122.291346
4,2019-FEB,37.805951,-122.238573
1,2019-FEB,37.805958,-122.227648
1,2019-FEB,37.805969,-122.29134
5,2019-FEB,37.805972,-122.284938
3,2019-FEB,37.805978,-122.291336
2,2019-FEB,37.805985,-122.237906
1,2019-FEB,37.805987,-122.291743
5,2019-FEB,37.805987,-122.291333
1,2019-FEB,37.805997,-122.291739
1,2019-FEB,37.806001,-122.287586
2,2019-FEB,37.806001,-122.281506
2,2019-FEB,37.806023,-122.275114
1,2019-FEB,37.806027,-122.291729
2,2019-FEB,37.806043,-122.292084
1,2019-FEB,37.806047,-122.291723
1,2019-FEB,37.806053,-122.29208
1,2019-FEB,37.806059,-122.285305
1,2019-FEB,37.806063,-122.292077
1,2019-FEB,37.806067,-122.291716
1,2019-FEB,37.806068,-122.287202
1,2019-FEB,37.806071,-122.238774
3,2019-FEB,37.806078,-122.291713
1,2019-FEB,37.806082,-122.285398
4,2019-FEB,37.806083,-122.29207
4,2019-FEB,37.806087,-122.267864
4,2019-FEB,37.806088,-122.291709
1,2019-FEB,37.806089,-122.28543
9,2019-FEB,37.806092,-122.287194
2,2019-FEB,37.806093,-122.292067
39,2019-FEB,37.806094,-122.275291
2,2019-FEB,37.806101,-122.294042
2,2019-FEB,37.806117,-122.287185
1,2019-FEB,37.806123,-122.292057
1,2019-FEB,37.806133,-122.292053
1,2019-FEB,37.806143,-122.29205
4,2019-FEB,37.80615,-122.275432
3,2019-FEB,37.806153,-122.292047
2,2019-FEB,37.806154,-122.289518
2,2019-FEB,37.806167,-122.294351
3,2019-FEB,37.806173,-122.29204
1,2019-FEB,37.806178,-122.225634
1,2019-FEB,37.806181,-122.289508
3,2019-FEB,37.806183,-122.292036
4,2019-FEB,37.806195,-122.289503
1,2019-FEB,37.806213,-122.213635
3,2019-FEB,37.806221,-122.280677
4,2019-FEB,37.806222,-122.289854
5,2019-FEB,37.806222,-122.289493
1,2019-FEB,37.806224,-122.210015
1,2019-FEB,37.806227,-122.280692
6,2019-FEB,37.806235,-122.275645
1,2019-FEB,37.806237,-122.284846
2,2019-FEB,37.806245,-122.279969
3,2019-FEB,37.806259,-122.280002
1,2019-FEB,37.806268,-122.280025
4,2019-FEB,37.806277,-122.289834
2,2019-FEB,37.806278,-122.284046
1,2019-FEB,37.80628,-122.298238
1,2019-FEB,37.80631,-122.268227
1,2019-FEB,37.80632,-122.300463
1,2019-FEB,37.806338,-122.297729
1,2019-FEB,37.806352,-122.295164
1,2019-FEB,37.806366,-122.274657
4,2019-FEB,37.806372,-122.286668
2,2019-FEB,37.806375,-122.293997
2,2019-FEB,37.806382,-122.294028
3,2019-FEB,37.806385,-122.286729
2,2019-FEB,37.806397,-122.286789
9,2019-FEB,37.806399,-122.276043
4,2019-FEB,37.806401,-122.285099
23,2019-FEB,37.806404,-122.271531
1,2019-FEB,37.80641,-122.280046
1,2019-FEB,37.806413,-122.285095
42,2019-FEB,37.806424,-122.272692
1,2019-FEB,37.806426,-122.280037
5,2019-FEB,37.806436,-122.298062
1,2019-FEB,37.806447,-122.280471
1,2019-FEB,37.806458,-122.290803
1,2019-FEB,37.806465,-122.299061
1,2019-FEB,37.806477,-122.290796
1,2019-FEB,37.806481,-122.275992
1,2019-FEB,37.806486,-122.290793
2,2019-FEB,37.80649,-122.280381
1,2019-FEB,37.806494,-122.289394
6,2019-FEB,37.806505,-122.28939
1,2019-FEB,37.80651,-122.246506
1,2019-FEB,37.806523,-122.29114
1,2019-FEB,37.806528,-122.276388
1,2019-FEB,37.806533,-122.291137
1,2019-FEB,37.806548,-122.294291
3,2019-FEB,37.806568,-122.287603
2,2019-FEB,37.806581,-122.29112
1,2019-FEB,37.806591,-122.290755
1,2019-FEB,37.806592,-122.286355
2,2019-FEB,37.806593,-122.294276
5,2019-FEB,37.806595,-122.276559
2,2019-FEB,37.806596,-122.289356
2,2019-FEB,37.806608,-122.239047
2,2019-FEB,37.806622,-122.287848
1,2019-FEB,37.806627,-122.221517
1,2019-FEB,37.806631,-122.274418
1,2019-FEB,37.806641,-122.28934
1,2019-FEB,37.806645,-122.274581
1,2019-FEB,37.806647,-122.295203
1,2019-FEB,37.806648,-122.285836
1,2019-FEB,37.806652,-122.291506
1,2019-FEB,37.806676,-122.291497
1,2019-FEB,37.806701,-122.239186
2,2019-FEB,37.806703,-122.29185
1,2019-FEB,37.806703,-122.242001
1,2019-FEB,37.806708,-122.291485
2,2019-FEB,37.806711,-122.291847
2,2019-FEB,37.806719,-122.285809
1,2019-FEB,37.806719,-122.274757
2,2019-FEB,37.806727,-122.291841
1,2019-FEB,37.806728,-122.323099
2,2019-FEB,37.806749,-122.295382
1,2019-FEB,37.806753,-122.296933
2,2019-FEB,37.806754,-122.24138
1,2019-FEB,37.806764,-122.296981
1,2019-FEB,37.806767,-122.188051
5,2019-FEB,37.806768,-122.291825
1,2019-FEB,37.806776,-122.291822
2,2019-FEB,37.806778,-122.274897
1,2019-FEB,37.806778,-122.224128
7,2019-FEB,37.806786,-122.271019
1,2019-FEB,37.806792,-122.291816
1,2019-FEB,37.806793,-122.274932
24,2019-FEB,37.806794,-122.300624
5,2019-FEB,37.806816,-122.295356
1,2019-FEB,37.806821,-122.271246
1,2019-FEB,37.806821,-122.205046
1,2019-FEB,37.806823,-122.248744
1,2019-FEB,37.806823,-122.22178
4,2019-FEB,37.806828,-122.295352
5,2019-FEB,37.80683,-122.221791
13,2019-FEB,37.806837,-122.275038
1,2019-FEB,37.806843,-122.287556
1,2019-FEB,37.80685,-122.295344
5,2019-FEB,37.806852,-122.276808
1,2019-FEB,37.806864,-122.323809
4,2019-FEB,37.806867,-122.28161
3,2019-FEB,37.806877,-122.287709
2,2019-FEB,37.806899,-122.284575
1,2019-FEB,37.806902,-122.322546
10,2019-FEB,37.806919,-122.279621
3,2019-FEB,37.806923,-122.284567
12,2019-FEB,37.806932,-122.273201
5,2019-FEB,37.806962,-122.284913
3,2019-FEB,37.806983,-122.270482
1,2019-FEB,37.806998,-122.221493
1,2019-FEB,37.807,-122.226232
2,2019-FEB,37.807016,-122.296832
2,2019-FEB,37.807022,-122.323155
1,2019-FEB,37.807046,-122.323279
